timestamp,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
1744222481937861004,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6617765384792753,0.7497011492043935,81.32323437923898,0.0,0.0,0.0,0.0,0.0026646248122050836
1744222482036943477,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6618813717806553,0.7496085976626455,81.32948633638557,0.0,0.0,0.0,0.0,0.002797856052815337
1744222482137013477,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6620312423847518,0.7494762398545414,81.25828314184416,0.0,0.0,0.0,0.0,0.0039969372183076245
1744222482238923343,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6622958440206023,0.7492424273845135,81.29055680751928,0.0,0.0,0.0,0.0,0.007061255752343471
1744222482336920389,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6625752693318628,0.7489953354125841,81.3091947750624,0.0,0.0,0.0,0.0,0.007460949474174233
1744222482437027011,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6627948262784407,0.7488010538577865,81.28209876215682,0.0,0.0,0.0,0.0,0.005862174586851183
1744222482536985546,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.663004344870289,0.7486155479838225,81.28417511551417,0.0,0.0,0.0,0.0,0.005595712105630674
1744222482636934975,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6630292796228175,0.7485934640129098,81.29877597185528,0.0,0.0,0.0,0.0,0.0006661562030512709
1744222482736772683,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6630790821717616,0.7485493509356976,81.40447727863813,0.0,0.0,0.0,0.0,0.0013323124061025418
1744222482836870353,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.66299422088502,0.7486245140743557,81.21723103991178,0.0,0.0,0.0,0.0,-0.002264931090374321
1744222482936741377,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6630241380986341,0.748598017829705,81.31171003065359,0.0,0.0,0.0,0.0,0.000799387443661525
1744222483036434203,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6631784673569784,0.7484613018947935,81.43086869348647,0.0,0.0,0.0,0.0,0.004130168458917879
1744222483137204833,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6634231677969176,0.7482444122279183,81.15856935194232,0.0,0.0,0.0,0.0,0.006528330789902454
1744222483236835047,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6636275015015611,0.7480631920170885,81.30202556484574,0.0,0.0,0.0,0.0,0.005462480865020421
1744222483336813076,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6638815633358928,0.7478377296330341,81.31491511299005,0.0,0.0,0.0,0.0,0.006794793271122961
1744222483436983741,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6641058839268487,0.7476385322692638,81.23805793761233,0.0,0.0,0.0,0.0,0.005995405827461437
1744222483536864897,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6641457027104304,0.7476031604877474,81.34858984363687,0.0,0.0,0.0,0.0,0.0010658499248820332
1744222483636848152,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6654095359479133,0.746478499000194,81.31206948176165,0.0,0.0,0.0,0.0,0.03384073511500456
1744222483736923519,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.66538467087938,0.7465006629325517,81.29628915584632,0.0,0.0,0.0,0.0,-0.0006661562030512709
1744222483836801620,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6666221154682744,0.7453958379066807,81.29222554303598,0.0,0.0,0.0,0.0,0.03317457891195329
1744222483936696657,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6665675010563085,0.7454446770455526,81.311737680626,0.0,0.0,0.0,0.0,-0.0014655436467127957
1744222484037128008,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6665923323480887,0.7454224724642632,81.29171182855401,0.0,0.0,0.0,0.0,0.0006661562030512709
1744222484136435342,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6668058586696672,0.7452314719896146,81.28876134737767,0.0,0.0,0.0,0.0,0.0057289433462409285
1744222484236926849,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6669597291646782,0.7450937656916605,81.30626904468983,0.0,0.0,0.0,0.0,0.004130168458917879
1744222484336425384,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6672125636949285,0.744867367286043,81.38518701966265,0.0,0.0,0.0,0.0,0.006794793271122961
1744222484437413505,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6674112480561056,0.7446893486335033,81.20634911023431,0.0,0.0,0.0,0.0,0.005329249624410167
1744222484536645809,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6676592254295317,0.744467029960923,81.30830190895105,0.0,0.0,0.0,0.0,0.006661562030512708
1744222484636564647,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6679015177894173,0.7442496641145313,81.52767451297737,0.0,0.0,0.0,0.0,0.006528330789902454
1744222484737782894,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6682298478170423,0.7439548847117091,81.00887469090002,0.0,0.0,0.0,0.0,0.008793261880276773
1744222484836431161,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6681606267654532,0.7440170541327643,81.4931709269109,0.0,0.0,0.0,0.0,-0.0018652373685435581
1744222484938000172,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6680614318314396,0.7441061236808407,81.24862438926287,0.0,0.0,0.0,0.0,-0.0026646248122050836
1744222485036685182,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.668001947913869,0.7441595242844619,81.30154018256484,0.0,0.0,0.0,0.0,-0.00159877488732305
1744222485136422027,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6679127221470246,0.7442396089930658,81.30893211751297,0.0,0.0,0.0,0.0,-0.002398162330984575
1744222485236374569,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.668031391428707,0.7441330929785515,81.5119452439547,0.0,0.0,0.0,0.0,0.0031975497746461
1744222485336329248,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6681010011709222,0.7440705962705497,81.05074659391637,0.0,0.0,0.0,0.0,0.0018652373685435581
1744222485438048643,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6683437708471917,0.7438525418184417,81.3240079915683,0.0,0.0,0.0,0.0,0.006528330789902454
1744222485536535453,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6685820179524,0.7436384102981076,81.15299897899864,0.0,0.0,0.0,0.0,0.0063950995492922
1744222485636774621,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6688195632205292,0.7434247721548567,81.36936201597884,0.0,0.0,0.0,0.0,0.0063950995492922
1744222485737010141,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6690670993322677,0.7432020025478305,81.31488014117741,0.0,0.0,0.0,0.0,0.006661562030512708
1744222485837822987,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6691463177763686,0.743130678552788,81.29172402106936,0.0,0.0,0.0,0.0,0.0021316998497640663
1744222485937637794,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6692403695117233,0.7430459796108261,81.30061984212618,0.0,0.0,0.0,0.0,0.002531393571594829
1744222486036357128,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6692502585444424,0.7430370727212721,81.38716028209848,0.0,0.0,0.0,0.0,0.0002664624812205083
1744222486136688580,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6704967742101681,0.7419124448166097,81.29263928299571,0.0,0.0,0.0,0.0,0.03357427263378405
1744222486237252593,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6705708737134469,0.741845471326195,81.3346578421157,0.0,0.0,0.0,0.0,0.0019984686091538122
1744222486337052689,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6706748037725558,0.7417515133686238,81.17656973483028,0.0,0.0,0.0,0.0,0.002797856052815337
1744222486439974552,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6709413630895158,0.7415104094317102,81.36813800949695,0.0,0.0,0.0,0.0,0.007194486992953725
1744222486536153708,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6711780865638587,0.7412961460283449,81.41811521833756,0.0,0.0,0.0,0.0,0.0063950995492922
1744222486636774979,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6714947353800089,0.7410093254183322,81.12906221033201,0.0,0.0,0.0,0.0,0.008526799399056265
1744222486736824532,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.671677342719471,0.7408438076121784,81.30650485173226,0.0,0.0,0.0,0.0,0.004929555902579405
1744222486836541970,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6718351114855111,0.7407007377985059,81.37299434779904,0.0,0.0,0.0,0.0,0.004263399699528133
1744222486936809949,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6718795682077879,0.7406604119466063,81.20871767322141,0.0,0.0,0.0,0.0,0.0011990811654922875
1744222487036845546,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6719239704028797,0.7406201306999629,81.30402000211788,0.0,0.0,0.0,0.0,0.0011990811654922875
1744222487136818943,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6718746368103302,0.7406648853638107,81.30785792272025,0.0,0.0,0.0,0.0,-0.0013323124061025418
1744222487236927597,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6718499674068127,0.7406872628143842,81.30294918934678,0.0,0.0,0.0,0.0,-0.0006661562030512709
1744222487336716068,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6730974889486296,0.7395537643545934,81.29084535649667,0.0,0.0,0.0,0.0,0.0337075038743943
1744222487436911021,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6718402496583334,0.7406960773077094,81.30064585853083,0.0,0.0,0.0,0.0,-0.03397396635561481
1744222487536622704,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6720622789955922,0.7404946273615027,81.29236616537892,0.0,0.0,0.0,0.0,0.005995405827461437
1744222487636864747,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6724520707034304,0.7401406708232352,81.26045249478449,0.0,0.0,0.0,0.0,0.010525268008210078
1744222487737943064,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6726704041548869,0.739942245972009,80.7709289439661,0.0,0.0,0.0,0.0,0.005862174586851183
1744222487836732560,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6728807594823948,0.7397509604714249,81.90742166906163,0.0,0.0,0.0,0.0,0.0057289433462409285
1744222487936625899,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6730088966095849,0.7396343860883897,81.28610447198865,0.0,0.0,0.0,0.0,0.0034640122558666085
1744222488036645221,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6731025257146026,0.7395491801608752,81.28332018144154,0.0,0.0,0.0,0.0,0.002531393571594829
1744222488140988486,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6732355145433375,0.7394281181815902,81.31052109962904,0.0,0.0,0.0,0.0,0.0035972434964768626
1744222488236677809,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6731222216247484,0.7395312533997215,81.3051298720015,0.0,0.0,0.0,0.0,-0.003064318534035846
1744222488336681761,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6730089066113927,0.7396343769875342,81.30061333802762,0.0,0.0,0.0,0.0,-0.003064318534035846
1744222488437379065,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6742549104379505,0.7384986904188194,81.27395852987745,0.0,0.0,0.0,0.0,0.0337075038743943
1744222488536607321,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6743973005429724,0.7383686619977528,81.45097949451,0.0,0.0,0.0,0.0,0.0038637059776973704
1744222488636673024,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6745844698245803,0.7381976653115951,81.17805060610564,0.0,0.0,0.0,0.0,0.005062787143189658
1744222488736769348,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6748696644421991,0.7379369458264532,81.29227350089018,0.0,0.0,0.0,0.0,0.007727411955394741
1744222488836889380,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6751105189301039,0.737716603601902,81.29472755543266,0.0,0.0,0.0,0.0,0.006528330789902454
1744222488936627662,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6754001649083069,0.7374514338190901,81.36968614362257,0.0,0.0,0.0,0.0,0.007860643196004996
1744222489037227713,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6755131236994929,0.7373479637930478,81.31625789068667,0.0,0.0,0.0,0.0,0.003064318534035846
1744222489136989286,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6755672115101652,0.737298408198729,81.21155039641043,0.0,0.0,0.0,0.0,0.0014655436467127957
1744222489237462352,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6755672115101652,0.737298408198729,81.43615506642628,0.0,0.0,0.0,0.0,0.0
1744222489336649443,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6755082383938388,0.7373524393816384,81.2555446108417,0.0,0.0,0.0,0.0,-0.00159877488732305
1744222489437084557,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6742857705837066,0.7384705136891634,81.40159358927234,0.0,0.0,0.0,0.0,-0.03317457891195329
1744222489536699582,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6743646456083653,0.7383984864241692,81.12581671459942,0.0,0.0,0.0,0.0,0.0021316998497640663
1744222489636588081,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6744827528758793,0.7382906040801112,81.25691304113086,0.0,0.0,0.0,0.0,0.0031975497746461
1744222489736746739,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6747187329514707,0.7380749497201229,81.31982610481528,0.0,0.0,0.0,0.0,0.0063950995492922
1744222489836840602,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6749301373688515,0.737881636626948,81.2951461982782,0.0,0.0,0.0,0.0,0.0057289433462409285
1744222489936314388,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.675131343244684,0.7376975459960732,81.42210988260011,0.0,0.0,0.0,0.0,0.005462480865020421
1744222490036746158,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6753674795982473,0.7374813675619954,81.20068945318036,0.0,0.0,0.0,0.0,0.0063950995492922
1744222490136761765,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6755002791485528,0.7373597309795452,81.19869035044583,0.0,0.0,0.0,0.0,0.0035972434964768626
1744222490236854010,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6755542472340939,0.7373102868155149,81.39301871405597,0.0,0.0,0.0,0.0,0.0014655436467127957
1744222490336979819,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.676805633087778,0.7361617587328563,81.30693256040995,0.0,0.0,0.0,0.0,0.03397396635561481
1744222490437010188,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6767467521966455,0.7362158877607112,81.25736215619133,0.0,0.0,0.0,0.0,-0.00159877488732305
1744222490536426923,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6767614473727862,0.7362023793427264,81.39810376703127,0.0,0.0,0.0,0.0,0.0003996937218307625
1744222490636485252,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6768105061815275,0.7361572785229421,81.27061450291107,0.0,0.0,0.0,0.0,0.0013323124061025418
1744222490740619900,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6770602241328353,0.7359276138977222,81.41227763061234,0.0,0.0,0.0,0.0,0.006794793271122961
1744222490837019090,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6773253489697401,0.7356836083827204,81.16579998739402,0.0,0.0,0.0,0.0,0.007194486992953725
1744222490937495805,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6775801731324813,0.7354489166337501,81.29262952876351,0.0,0.0,0.0,0.0,0.006928024511733217
1744222491036789217,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6778985467120314,0.735155466799857,81.3034232054919,0.0,0.0,0.0,0.0,0.00866003063966652
1744222491136984911,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6781336091228561,0.734938642458001,81.29050560044999,0.0,0.0,0.0,0.0,0.0063950995492922
1744222491236964110,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6782021456759433,0.7348753973297423,81.30266868496872,0.0,0.0,0.0,0.0,0.0018652373685435581
1744222491335748761,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6783240873001563,0.7347628410503692,81.58965748281838,0.0,0.0,0.0,0.0,0.003330781015256354
1744222491436071763,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6783730777386234,0.7347176106501243,81.22488761733617,0.0,0.0,0.0,0.0,0.0013323124061025418
1744222491535883855,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6783095174894803,0.7347762914542006,81.38833841916257,0.0,0.0,0.0,0.0,-0.0017320061279333043
1744222491636884851,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6782309111733241,0.7348488491717209,81.0038655924988,0.0,0.0,0.0,0.0,-0.0021316998497640663
1744222491736762882,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.678270074871915,0.7348127009879775,81.29432923905816,0.0,0.0,0.0,0.0,0.0010658499248820332
1744222491836706826,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6783385396836594,0.7347494985230275,81.37391714204514,0.0,0.0,0.0,0.0,0.0018652373685435581
1744222491936782184,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6784853613109596,0.7346139220616068,81.30122310179239,0.0,0.0,0.0,0.0,0.0039969372183076245
1744222492036218767,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6788328442006737,0.7342928364313681,81.27477832970233,0.0,0.0,0.0,0.0,0.009459418083328045
1744222492137535302,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6791313099486215,0.7340168007937348,81.26239615796312,0.0,0.0,0.0,0.0,0.008127105677225504
1744222492238568907,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6794100217756165,0.7337588311637935,81.2860028818529,0.0,0.0,0.0,0.0,0.007594180714784487
1744222492337432509,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6795125997579229,0.7336638377146777,81.34989547580135,0.0,0.0,0.0,0.0,0.002797856052815337
1744222492439145927,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6795468302017651,0.7336321323134187,81.25308642483834,0.0,0.0,0.0,0.0,0.0009326186842717791
1744222492536442243,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6795663736534925,0.733614029172999,81.3201807472616,0.0,0.0,0.0,0.0,0.0005329249624410166
1744222492637026165,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6808069112346862,0.7324629339530336,81.28628896032446,0.0,0.0,0.0,0.0,0.03384073511500456
1744222492736722409,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6807727837868525,0.7324946531238978,81.36842548076446,0.0,0.0,0.0,0.0,-0.0009326186842717791
1744222492836681539,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6809095178183786,0.7323675501715946,81.22969440700908,0.0,0.0,0.0,0.0,0.0037304747370871163
1744222492942736605,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6810898263648014,0.7321998691766919,81.38257271651307,0.0,0.0,0.0,0.0,0.004929555902579405
1744222493036511300,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6812068914450541,0.7320909581792185,81.29200770129191,0.0,0.0,0.0,0.0,0.0031975497746461
1744222493136846880,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6815241281014109,0.7317956427962738,81.22207262682737,0.0,0.0,0.0,0.0,0.00866003063966652
1744222493236948195,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6818847676061941,0.7314596118082302,81.30460705039859,0.0,0.0,0.0,0.0,0.00985911180515881
1744222493336862166,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6820745697751515,0.7312826274881976,81.38940496408007,0.0,0.0,0.0,0.0,0.005196018383799912
1744222493436777156,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6822988869442821,0.7310733402844024,81.20542686811577,0.0,0.0,0.0,0.0,0.006128637068071692
1744222493536808042,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6823134967331349,0.7310597049323689,81.30192718706424,0.0,0.0,0.0,0.0,0.0003996937218307625
1744222493636779043,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.682352455364966,0.7310233420742474,81.30082716081313,0.0,0.0,0.0,0.0,0.0010658499248820332
1744222493736909252,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6835838967203063,0.7298719450319224,81.27605396786808,0.0,0.0,0.0,0.0,0.0337075038743943
1744222493836840412,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6823580400926316,0.7310181291328846,81.3233263008588,0.0,0.0,0.0,0.0,-0.03357427263378405
1744222493936755741,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6824749176347814,0.7309090140362194,81.2910127971242,0.0,0.0,0.0,0.0,0.0031975497746461
1744222494036553903,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6826935883846892,0.7307047723796777,81.44999946342101,0.0,0.0,0.0,0.0,0.005995405827461437
1744222494136757159,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6828689188962463,0.7305409226083586,81.2465409204835,0.0,0.0,0.0,0.0,0.00479632466196915
1744222494237217317,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6831319510655727,0.7302949660468323,81.21251496266564,0.0,0.0,0.0,0.0,0.007194486992953725
1744222494336824863,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6833943032363046,0.7300494683952354,81.39561983485396,0.0,0.0,0.0,0.0,0.007194486992953725
1744222494436122802,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.68354488252952,0.7299084830084556,81.39044464821562,0.0,0.0,0.0,0.0,0.004130168458917879
1744222494538546332,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6836326313119654,0.7298262981048836,81.0852751729599,0.0,0.0,0.0,0.0,0.002398162330984575
1744222494637160904,8.129939005448996,0.03152187317286345,0.0,0.0,0.0,0.6848271416853503,0.7287055550845438,81.33881277231161,0.0,0.0,0.0,0.0,0.03277488519012252
